-2.13065	-20.891
-2.13022	9.863
-2.12979	-43.389
-2.12937	-45.1
-2.12894	-41.673
-2.12852	41.757
-2.12809	19.181
-2.12766	-3.465
-2.12724	-33.318
-2.12681	-72.985
-2.12638	-2.591
-2.12596	50.326
-2.12553	33.185
-2.1251	17.848
-2.12468	-31.836
-2.12425	-35.619
-2.12382	-18.02
-2.1234	25.764
-2.12297	180.271
-2.12255	12.137
-2.12212	33.447
-2.12169	84.027
-2.12127	11.563
-2.12084	23.435
-2.12041	31.444
-2.11999	-99.418
-2.11956	-72.872
-2.11913	-44.058
-2.11871	-17.903
-2.11828	-62.342
-2.11786	-80.326
-2.11743	65.506
-2.117	32.874
-2.11658	-20.722
-2.11615	-11.679
-2.11572	-28.065
-2.1153	92.973
-2.11487	65.457
-2.11444	-32.069
-2.11402	-28.707
-2.11359	-45.653
-2.11317	26.039
-2.11274	-13.005
-2.11231	-30.924
-2.11189	-78.298
-2.11146	-112.666
-2.11103	-66.809
-2.11061	31.14
-2.11018	86.835
-2.10975	173.734
-2.10933	146.651
-2.1089	222.943
-2.10847	83.841
-2.10805	84.819
-2.10762	40.673
-2.1072	-142.233
-2.10677	-97.494
-2.10634	-97.675
-2.10592	-131.917
-2.10549	-89.322
-2.10506	-44.317
-2.10464	-9.961
-2.10421	3.67
-2.10378	-68.58
-2.10336	-22.789
-2.10293	116.087
-2.10251	60.002
-2.10208	58.289
-2.10165	93.256
-2.10123	138.676
-2.1008	8.344
-2.10037	-93.062
-2.09995	-6.915
-2.09952	39.245
-2.09909	50.154
-2.09867	80.543
-2.09824	-50.988
-2.09782	-61.986
-2.09739	-76.24
-2.09696	-97.329
-2.09654	-100.222
-2.09611	-61.712
-2.09568	29.553
-2.09526	-26.904
-2.09483	102.671
-2.0944	184.723
-2.09398	-84.789
-2.09355	5.995
-2.09313	57.063
-2.0927	-65.641
-2.09227	-89.068
-2.09185	39.521
-2.09142	52.347
-2.09099	148.569
-2.09057	163.717
-2.09014	96.373
-2.08971	9.894
-2.08929	81.353
-2.08886	118.659
-2.08843	-5.908
-2.08801	-99.191
-2.08758	-148.204
-2.08716	-180.858
-2.08673	-238.602
-2.0863	-135.087
-2.08588	-89.153
-2.08545	-19.616
-2.08502	20.567
-2.0846	65.906
-2.08417	126.678
-2.08374	63.79
-2.08332	50.969
-2.08289	6.137
-2.08247	80.492
-2.08204	-36.476
-2.08161	-7.482
-2.08119	-35.041
-2.08076	50.662
-2.08033	63.591
-2.07991	3.493
-2.07948	-33.416
-2.07905	46.812
-2.07863	175.033
-2.0782	7.676
-2.07778	-60.781
-2.07735	0.2
-2.07692	-47.442
-2.0765	-61.072
-2.07607	72.034
-2.07564	44.405
-2.07522	33.763
-2.07479	-20.531
-2.07436	-95.855
-2.07394	-107.456
-2.07351	-131.153
-2.07308	-162.66
-2.07266	-16.565
-2.07223	22.931
-2.07181	77.019
-2.07138	-56.373
-2.07095	36.476
-2.07053	-19.362
-2.0701	72.948
-2.06967	68.009
-2.06925	-76.88
-2.06882	-120.447
-2.06839	-103.478
-2.06797	20.725
-2.06754	87.914
-2.06712	101.204
-2.06669	-21.599
-2.06626	-59.034
-2.06584	129.575
-2.06541	80.295
-2.06498	147.755
-2.06456	104.521
-2.06413	50.337
-2.0637	84.636
-2.06328	10.888
-2.06285	-33.23
-2.06243	-50.078
-2.062	-82.492
-2.06157	23.782
-2.06115	-45.879
-2.06072	64.333
-2.06029	82.475
-2.05987	97.242
-2.05944	62.792
-2.05901	7.174
-2.05859	-61.264
-2.05816	-27.488
-2.05774	-65.646
-2.05731	-112.495
-2.05688	-90.481
-2.05646	-13.094
-2.05603	15.335
-2.0556	89.06
-2.05518	60.634
-2.05475	-78.424
-2.05432	-5.21
-2.0539	-80.707
-2.05347	-110.032
-2.05304	39.596
-2.05262	52.332
-2.05219	15.589
-2.05177	-97.565
-2.05134	-33.275
-2.05091	-140.165
-2.05049	39.941
-2.05006	-13.5
-2.04963	31
-2.04921	71.386
-2.04878	-37.393
-2.04835	22.262
-2.04793	-33.948
-2.0475	37.775
-2.04708	101.434
-2.04665	77.539
-2.04622	49.846
-2.0458	88.778
-2.04537	46.003
-2.04494	62.659
-2.04452	25.565
-2.04409	98.129
-2.04366	-51.131
-2.04324	30.719
-2.04281	37.541
-2.04239	17.82
-2.04196	-24.877
-2.04153	-39.256
-2.04111	-21.857
-2.04068	11.653
-2.04025	11.056
-2.03983	-90.354
-2.0394	-105.765
-2.03897	-1.934
-2.03855	141.673
-2.03812	120.452
-2.0377	26.584
-2.03727	-9.293
-2.03684	17.435
-2.03642	28.994
-2.03599	-47.455
-2.03556	99.93
-2.03514	17.324
-2.03471	27.422
-2.03428	-102.974
-2.03386	-58.889
-2.03343	-57.379
-2.033	-26.923
-2.03258	35.325
-2.03215	-67.157
-2.03173	-25.385
-2.0313	65.967
-2.03087	41.919
-2.03045	-87.827
-2.03002	-91.314
-2.02959	-48.523
-2.02917	82.906
-2.02874	-83.748
-2.02831	-143.913
-2.02789	-79.502
-2.02746	22.648
-2.02704	115.696
-2.02661	27.18
-2.02618	-81.105
-2.02576	-38.407
-2.02533	132.131
-2.0249	-2.947
-2.02448	-88.424
-2.02405	-9.908
-2.02362	201.862
-2.0232	242.954
-2.02277	123.662
-2.02235	-28.625
-2.02192	-69.513
-2.02149	-2.431
-2.02107	172.795
-2.02064	127.39
-2.02021	46.925
-2.01979	-41.97
-2.01936	-94.809
-2.01893	-182.692
-2.01851	-15.075
-2.01808	-54.373
-2.01765	-95.39
-2.01723	-120.099
-2.0168	-21.556
-2.01638	66.45
-2.01595	42.024
-2.01552	-101.568
-2.0151	-97.02
-2.01467	-21.621
-2.01424	43.33
-2.01382	14.557
-2.01339	27.839
-2.01296	71.596
-2.01254	-33.594
-2.01211	57.283
-2.01169	-7.909
-2.01126	56.926
-2.01083	61.282
-2.01041	4.635
-2.00998	-54.043
-2.00955	-57.02
-2.00913	-63.183
-2.0087	80.783
-2.00827	-68.771
-2.00785	-99.512
-2.00742	-43.884
-2.007	13.967
-2.00657	92.904
-2.00614	-3.065
-2.00572	43.097
-2.00529	24.161
-2.00486	163.369
-2.00444	144.171
-2.00401	-0.844
-2.00358	-31.791
-2.00316	-112.724
-2.00273	-71.149
-2.00231	15.111
-2.00188	-7.221
-2.00145	64.835
-2.00103	177.879
-2.0006	125.135
-2.00017	26.239
-1.99975	20.387
-1.99932	-54.052
-1.99889	-71.189
-1.99847	-20.697
-1.99804	-189.58
-1.99761	-87.425
-1.99719	-200.781
-1.99676	3.413
-1.99634	95.502
-1.99591	-8.304
-1.99548	51.379
-1.99506	47.561
-1.99463	172.91
-1.9942	100.406
-1.99378	9.806
-1.99335	130.742
-1.99292	167.078
-1.9925	156.092
-1.99207	128.721
-1.99165	-16.966
-1.99122	-35.402
-1.99079	111.329
-1.99037	-18.875
-1.98994	-7.809
-1.98951	56.092
-1.98909	-27.42
-1.98866	20.49
-1.98823	114.561
-1.98781	160.719
-1.98738	225.606
-1.98696	91.161
-1.98653	-67.728
-1.9861	79.363
-1.98568	132.775
-1.98525	74.358
-1.98482	-70.93
-1.9844	32.082
-1.98397	81.799
-1.98354	54.924
-1.98312	93.542
-1.98269	63.054
-1.98226	53.587
-1.98184	4.546
-1.98141	20.881
-1.98099	27.149
-1.98056	32.213
-1.98013	202.655
-1.97971	137.427
-1.97928	-19.517
-1.97885	-78.918
-1.97843	-23.119
-1.978	17.894
-1.97757	-76.064
-1.97715	29.227
-1.97672	51.154
-1.9763	75.619
-1.97587	44.152
-1.97544	-35.386
-1.97502	-99.435
-1.97459	44.131
-1.97416	82.33
-1.97374	49.746
-1.97331	63.822
-1.97288	21.225
-1.97246	-73.716
-1.97203	-149.967
-1.97161	-106.948
-1.97118	58.564
-1.97075	-94.389
-1.97033	-83.67
-1.9699	-156.304
-1.96947	-144.621
-1.96905	-147.646
-1.96862	-113.948
-1.96819	13.258
-1.96777	108.225
-1.96734	14.925
-1.96692	-154.379
-1.96649	-183.902
-1.96606	-28.77
-1.96564	1.278
-1.96521	31.705
-1.96478	-4.897
-1.96436	-71.964
-1.96393	-118.734
-1.9635	-112.276
-1.96308	-37.989
-1.96265	47.586
-1.96222	83.981
-1.9618	-82.081
-1.96137	-83.966
-1.96095	-11.949
-1.96052	-108.93
-1.96009	-99.088
-1.95967	131.073
-1.95924	97.153
-1.95881	92.027
-1.95839	87.666
-1.95796	148.336
-1.95753	11.622
-1.95711	1.76
-1.95668	56.147
-1.95626	22.312
-1.95583	19.303
-1.9554	47.795
-1.95498	80.591
-1.95455	19.351
-1.95412	62.294
-1.9537	45.479
-1.95327	30.761
-1.95284	22.764
-1.95242	-75.471
-1.95199	-24.763
-1.95157	-68.091
-1.95114	-34.966
-1.95071	69.453
-1.95029	61.302
-1.94986	14.336
-1.94943	-76.929
-1.94901	-93.265
-1.94858	-114.189
-1.94815	19.019
-1.94773	107.275
-1.9473	-56.038
-1.94687	-78.898
-1.94645	-25.451
-1.94602	-22.929
-1.9456	43.541
-1.94517	88.697
-1.94474	2.537
-1.94432	42.59
-1.94389	44.221
-1.94346	114.923
-1.94304	198.135
-1.94261	202.597
-1.94218	93.094
-1.94176	148.364
-1.94133	23.185
-1.94091	-76.576
-1.94048	-73.716
-1.94005	-62.812
-1.93963	-30.341
-1.9392	-129.802
-1.93877	32.209
-1.93835	60.676
-1.93792	5.817
-1.93749	42.102
-1.93707	-11.632
-1.93664	33.139
-1.93622	97.961
-1.93579	74.083
-1.93536	93.878
-1.93494	90.84
-1.93451	-70.572
-1.93408	-143.828
-1.93366	-188.38
-1.93323	3.83
-1.9328	-0.698
-1.93238	-150.273
-1.93195	5.762
-1.93153	64.926
-1.9311	-76.734
-1.93067	-123.428
-1.93025	-42.023
-1.92982	-99.255
-1.92939	-172.203
-1.92897	-97.449
-1.92854	-143.822
-1.92811	-121.136
-1.92769	-277.264
-1.92726	-128.945
-1.92683	11.815
-1.92641	-104.353
-1.92598	38.566
-1.92556	53.427
-1.92513	-68.84
-1.9247	91.08
-1.92428	116.555
-1.92385	47.235
-1.92342	18.171
-1.923	12.015
-1.92257	106.522
-1.92214	45.525
-1.92172	-1.623
-1.92129	50.625
-1.92087	-13.803
-1.92044	-182.696
-1.92001	-265.476
-1.91959	-145.875
-1.91916	-109.916
-1.91873	-62.383
-1.91831	-57.099
-1.91788	-11.808
-1.91745	99.737
-1.91703	42.415
-1.9166	-85.44
-1.91618	-44.084
-1.91575	1.216
-1.91532	112.696
-1.9149	96.855
-1.91447	-21.384
-1.91404	25.574
-1.91362	24.662
-1.91319	-76.771
-1.91276	-106.905
-1.91234	47.334
-1.91191	-6.137
-1.91148	-229.976
-1.91106	-138.691
-1.91063	-143.91
-1.91021	5.374
-1.90978	-27.863
-1.90935	-62.245
-1.90893	-66.53
-1.9085	19.034
-1.90807	3.327
-1.90765	-15.169
-1.90722	55.057
-1.90679	126.1
-1.90637	310.467
-1.90594	358.719
-1.90552	98.244
-1.90509	-50.933
-1.90466	-87.394
-1.90424	-193.296
-1.90381	-28.951
-1.90338	-127.299
-1.90296	30.777
-1.90253	124.686
-1.9021	-33.001
-1.90168	-131.288
-1.90125	2.981
-1.90083	44.152
-1.9004	-40.061
-1.89997	-109.514
-1.89955	-120.559
-1.89912	-115.619
-1.89869	-63.753
-1.89827	67.42
-1.89784	-63.57
-1.89741	-137.123
-1.89699	-84.746
-1.89656	-4.897
-1.89614	27.262
-1.89571	92.789
-1.89528	130.788
-1.89486	163.242
-1.89443	182.02
-1.894	103.442
-1.89358	37.003
-1.89315	64.335
-1.89272	57.979
-1.8923	-31.71
-1.89187	72.86
-1.89144	173.869
-1.89102	198.731
-1.89059	22.648
-1.89017	7.335
-1.88974	-3.305
-1.88931	71.631
-1.88889	151.939
-1.88846	97.756
-1.88803	-10.01
-1.88761	84.504
-1.88718	124.659
-1.88675	46.616
-1.88633	-55.297
-1.8859	33.551
-1.88548	12.464
-1.88505	-29.601
-1.88462	77.796
-1.8842	41.286
-1.88377	34.447
-1.88334	-34.182
-1.88292	29.702
-1.88249	46.687
-1.88206	79.538
-1.88164	225.536
-1.88121	167.872
-1.88079	209.97
-1.88036	267.124
-1.87993	158.686
-1.87951	-69.496
-1.87908	-104.337
-1.87865	-130.5
-1.87823	105.545
-1.8778	79.802
-1.87737	-109.837
-1.87695	-61.502
-1.87652	-48.58
-1.8761	-26.473
-1.87567	-15.115
-1.87524	-18.691
-1.87482	74.212
-1.87439	17.067
-1.87396	-56.553
-1.87354	-104.542
-1.87311	-149.124
-1.87268	59.241
-1.87226	63.036
-1.87183	-17.161
-1.8714	-52.775
-1.87098	-130.752
-1.87055	28.518
-1.87013	21.827
-1.8697	75.707
-1.86927	40.402
-1.86885	-24.142
-1.86842	108.929
-1.86799	-13.333
-1.86757	-126.356
-1.86714	-166.965
-1.86671	-250.295
-1.86629	-110.28
-1.86586	11.372
-1.86544	-118.149
-1.86501	-113.602
-1.86458	-111.671
-1.86416	-4.91
-1.86373	188.89
-1.8633	29.336
-1.86288	-27.447
-1.86245	162.657
-1.86202	191.582
-1.8616	69.889
-1.86117	47.369
-1.86075	13.675
-1.86032	159.064
-1.85989	-33.268
-1.85947	-62.324
-1.85904	-41.846
-1.85861	-63.611
-1.85819	-176.211
-1.85776	-139.213
-1.85733	-126.282
-1.85691	-78.554
-1.85648	19.673
-1.85605	-157.217
-1.85563	-81.83
-1.8552	10.543
-1.85478	172.186
-1.85435	104.234
-1.85392	-128.711
-1.8535	-197.945
-1.85307	-189.5
-1.85264	-290.427
-1.85222	-243.142
-1.85179	-290.406
-1.85136	-234.92
-1.85094	-213.563
-1.85051	-243.703
-1.85009	-347.768
-1.84966	-148.65
-1.84923	-31.074
-1.84881	-17.338
-1.84838	83.93
-1.84795	-43.524
-1.84753	32.819
-1.8471	45.829
-1.84667	8.135
-1.84625	-29.209
-1.84582	57.362
-1.8454	122.329
-1.84497	61.234
-1.84454	19.581
-1.84412	-104.377
-1.84369	206.674
-1.84326	98.833
-1.84284	-165.332
-1.84241	-84.424
-1.84198	-132.373
-1.84156	1.166
-1.84113	-21.974
-1.84071	-181.462
-1.84028	-255.659
-1.83985	-200.843
-1.83943	-16.318
-1.839	9.203
-1.83857	83.174
-1.83815	-74.061
-1.83772	-59.678
-1.83729	-59.361
-1.83687	-90.623
-1.83644	-84.527
-1.83601	-20.399
-1.83559	131.901
-1.83516	-15.669
-1.83474	-121.149
-1.83431	-100.885
-1.83388	-69.276
-1.83346	63.268
-1.83303	47.944
-1.8326	6.496
-1.83218	-17.37
-1.83175	17.375
-1.83132	-39.757
-1.8309	-89.745
-1.83047	-98.994
-1.83005	-59.235
-1.82962	20.71
-1.82919	4.08
-1.82877	-134.668
-1.82834	-189.008
-1.82791	-8.473
-1.82749	-27.849
-1.82706	46.099
-1.82663	27.781
-1.82621	-8.858
-1.82578	31.217
-1.82536	1.657
-1.82493	-81.43
-1.8245	84.682
-1.82408	12.812
-1.82365	-0.946
-1.82322	66.966
-1.8228	21.105
-1.82237	83.368
-1.82194	108.629
-1.82152	91.381
-1.82109	147.312
-1.82066	138.269
-1.82024	166.269
-1.81981	69.704
-1.81939	-84.085
-1.81896	-181.61
-1.81853	-185.983
-1.81811	-30.133
-1.81768	-36.273
-1.81725	-106.482
-1.81683	-32.21
-1.8164	-14.473
-1.81597	-101.778
-1.81555	-216.999
-1.81512	-41.648
-1.8147	43.367
-1.81427	-36.491
-1.81384	45.186
-1.81342	9.854
-1.81299	-42.454
-1.81256	-107.772
-1.81214	-41.215
-1.81171	-16.651
-1.81128	-47.334
-1.81086	66.902
-1.81043	41.673
-1.81001	-26.581
-1.80958	-29.071
-1.80915	-4.053
-1.80873	49.77
-1.8083	-80.437
-1.80787	-189.269
-1.80745	-266.659
-1.80702	-124.593
-1.80659	102.143
-1.80617	-83.393
-1.80574	-148.931
-1.80532	-61.65
-1.80489	14.337
-1.80446	6.732
-1.80404	125.24
-1.80361	98.362
-1.80318	122.649
-1.80276	176.084
-1.80233	4.814
-1.8019	5.296
-1.80148	4.723
-1.80105	-126.474
-1.80062	-135.801
-1.8002	-36.144
-1.79977	-52.229
-1.79935	31.915
-1.79892	107.365
-1.79849	179.506
-1.79807	52.759
-1.79764	209.904
-1.79721	100.391
-1.79679	274.489
-1.79636	250.09
-1.79593	186.444
-1.79551	153.997
-1.79508	-77.556
-1.79466	-53.06
-1.79423	-86.15
-1.7938	-106.869
-1.79338	-64.953
-1.79295	-48.135
-1.79252	-43.335
-1.7921	-169.015
-1.79167	-80.455
-1.79124	96.638
-1.79082	197.547
-1.79039	95.095
-1.78997	-63.721
-1.78954	-163.162
-1.78911	6.605
-1.78869	66.867
-1.78826	-124.051
-1.78783	-141.805
-1.78741	-126.006
-1.78698	-237.88
-1.78655	-160.351
-1.78613	-16.036
-1.7857	55.441
-1.78527	-51.231
-1.78485	-97.314
-1.78442	-61.78
-1.784	-17.775
-1.78357	-7.957
-1.78314	141.614
-1.78272	196.908
-1.78229	-21.875
-1.78186	32.794
-1.78144	251.877
-1.78101	256.5
-1.78058	123.839
-1.78016	32.047
-1.77973	7.399
-1.77931	75.077
-1.77888	-121.303
-1.77845	-184.944
-1.77803	-322.548
-1.7776	-168.118
-1.77717	3.076
-1.77675	21.44
-1.77632	45.641
-1.77589	47.562
-1.77547	-89.83
-1.77504	41.24
-1.77462	182.183
-1.77419	259.354
-1.77376	133.219
-1.77334	90.482
-1.77291	86.938
-1.77248	-54.641
-1.77206	49.773
-1.77163	50.212
-1.7712	-175.031
-1.77078	-71.646
-1.77035	-135.714
-1.76993	73.911
-1.7695	-32.353
-1.76907	-136.745
-1.76865	-112.11
-1.76822	-204.736
-1.76779	-252.337
-1.76737	-135.956
-1.76694	13.954
-1.76651	70.912
-1.76609	37.745
-1.76566	92.005
-1.76523	203.314
-1.76481	94.961
-1.76438	38.534
-1.76396	187.941
-1.76353	121.65
-1.7631	-29.683
-1.76268	-63.958
-1.76225	160.802
-1.76182	290.922
-1.7614	11.392
-1.76097	108.69
-1.76054	50.339
-1.76012	112.262
-1.75969	51.303
-1.75927	99.319
-1.75884	35.112
-1.75841	-145.615
-1.75799	-72.44
-1.75756	-47.655
-1.75713	-140.689
-1.75671	-82.843
-1.75628	-28.535
-1.75585	-21.804
-1.75543	-38.395
-1.755	-43.846
-1.75458	-184.597
-1.75415	-76.885
-1.75372	-105.588
-1.7533	-28.089
-1.75287	-131.989
-1.75244	-51.571
-1.75202	-70.7
-1.75159	-93.123
-1.75116	30.551
-1.75074	159.446
-1.75031	172.213
-1.74988	35.231
-1.74946	58.964
-1.74903	-7.996
-1.74861	46.517
-1.74818	37.769
-1.74775	-69.18
-1.74733	-41.181
-1.7469	-12.481
-1.74647	-30.968
-1.74605	113.833
-1.74562	40.453
-1.74519	-93.512
-1.74477	-79.543
-1.74434	133.265
-1.74392	-82.754
-1.74349	-126.549
-1.74306	57.379
-1.74264	128.168
-1.74221	-29.467
-1.74178	-92.109
-1.74136	-100.382
-1.74093	-46.592
-1.7405	-1.61
-1.74008	-59.504
-1.73965	-51.573
-1.73923	30.993
-1.7388	-3.059
-1.73837	22.545
-1.73795	30.616
-1.73752	1.387
-1.73709	-106.763
-1.73667	-246.825
-1.73624	-170.582
-1.73581	-228.777
-1.73539	-369.641
-1.73496	-130.84
-1.73454	-25.634
-1.73411	-16.563
-1.73368	83.522
-1.73326	-74.918
-1.73283	2.573
-1.7324	-32.453
-1.73198	-69.63
-1.73155	-119.65
-1.73112	-161.11
-1.7307	-134.921
-1.73027	-1.94
-1.72984	144.37
-1.72942	102.94
-1.72899	73.743
-1.72857	239.02
-1.72814	224.735
-1.72771	124.159
-1.72729	9.276
-1.72686	-30.602
-1.72643	-57.203
-1.72601	46.838
-1.72558	10.427
-1.72515	-64.394
-1.72473	19.528
-1.7243	120.23
-1.72388	160.293
-1.72345	226.535
-1.72302	153.352
-1.7226	42.8
-1.72217	64.514
-1.72174	26.102
-1.72132	-51.035
-1.72089	-30.192
-1.72046	-59.067
-1.72004	-23.156
-1.71961	-26.701
-1.71919	-90.309
-1.71876	225.512
-1.71833	72.787
-1.71791	-20.389
-1.71748	32.203
-1.71705	56.987
-1.71663	-154.737
-1.7162	-119.266
-1.71577	-5.279
-1.71535	125.686
-1.71492	42.189
-1.71449	16.946
-1.71407	153.846
-1.71364	133.618
-1.71322	34.6
-1.71279	-26.953
-1.71236	13.186
-1.71194	5.953
-1.71151	-57.872
-1.71108	122.132
-1.71066	104.324
-1.71023	17.904
-1.7098	-85.284
-1.70938	-44.369
-1.70895	90.914
-1.70853	20.656
-1.7081	88.59
-1.70767	73.752
-1.70725	221.272
-1.70682	284.57
-1.70639	141.783
-1.70597	194.087
-1.70554	161.043
-1.70511	136.388
-1.70469	75.763
-1.70426	6.504
-1.70384	-94.277
-1.70341	-22.944
-1.70298	126.601
-1.70256	102.499
-1.70213	206.663
-1.7017	160.845
-1.70128	63.454
-1.70085	-3.196
-1.70042	86.318
-1.7	69.872
-1.69957	90.57
-1.69915	-25.664
-1.69872	26.854
-1.69829	85.177
-1.69787	71.398
-1.69744	43.947
-1.69701	123.656
-1.69659	12.316
-1.69616	9.983
-1.69573	3.05
-1.69531	-179.897
-1.69488	-165.505
-1.69445	-130.615
-1.69403	-69.467
-1.6936	-90.386
-1.69318	-10.481
-1.69275	172.401
-1.69232	154.117
-1.6919	73.16
-1.69147	33.618
-1.69104	-1.993
-1.69062	-161.097
-1.69019	-40.322
-1.68976	-107.673
-1.68934	-169.353
-1.68891	-150.219
-1.68849	-169.214
-1.68806	-24.25
-1.68763	101.364
-1.68721	-13.249
-1.68678	-161.163
-1.68635	91.45
-1.68593	80.651
-1.6855	193.261
-1.68507	90.126
-1.68465	-7.472
-1.68422	-12.301
-1.6838	-160.455
-1.68337	-7.636
-1.68294	72.963
-1.68252	76.508
-1.68209	63.102
-1.68166	-13.52
-1.68124	33.707
-1.68081	53.345
-1.68038	-81.039
-1.67996	-25.091
-1.67953	153.587
-1.67911	166.747
-1.67868	171.203
-1.67825	-48.536
-1.67783	-74.465
-1.6774	-55.808
-1.67697	46.027
-1.67655	75.997
-1.67612	-146.467
-1.67569	-52.638
-1.67527	34.5
-1.67484	26.967
-1.67441	-40.382
-1.67399	-34.124
-1.67356	21.516
-1.67314	11.417
-1.67271	24.88
-1.67228	-100.39
-1.67186	-167.809
-1.67143	57.077
-1.671	16.351
-1.67058	95.496
-1.67015	-4.859
-1.66972	-74.364
-1.6693	1.37
-1.66887	92.598
-1.66845	3.434
-1.66802	47.168
-1.66759	87.875
-1.66717	13.166
-1.66674	-97.535
-1.66631	-96.463
-1.66589	-291.225
-1.66546	-254.791
-1.66503	-115.337
-1.66461	-23.133
-1.66418	-105.337
-1.66376	-83.298
-1.66333	82.929
-1.6629	143.521
-1.66248	19.449
-1.66205	72.023
-1.66162	93.613
-1.6612	24.963
-1.66077	-49.138
-1.66034	46.493
-1.65992	147.58
-1.65949	-10.933
-1.65906	-21.456
-1.65864	-49.086
-1.65821	-189.988
-1.65779	-179.059
-1.65736	-122.931
-1.65693	-135.484
-1.65651	64.872
-1.65608	101.345
-1.65565	14.475
-1.65523	-147.691
-1.6548	-149.306
-1.65437	-26.475
-1.65395	-1.648
-1.65352	101.446
-1.6531	54.155
-1.65267	-140.268
-1.65224	-121.283
-1.65182	-25.107
-1.65139	87.559
-1.65096	19.517
-1.65054	49.641
-1.65011	62.771
-1.64968	72.462
-1.64926	159.129
-1.64883	16.673
-1.64841	-140.295
-1.64798	-151.292
-1.64755	-19.85
-1.64713	-60.669
-1.6467	-49.308
-1.64627	-27.247
-1.64585	-108.142
-1.64542	35.119
-1.64499	12.133
-1.64457	7.695
-1.64414	59.186
-1.64372	52.306
-1.64329	125.225
-1.64286	78.414
-1.64244	35.234
-1.64201	140.883
-1.64158	88.731
-1.64116	64.942
-1.64073	-33.261
-1.6403	22.557
-1.63988	-12.497
-1.63945	58.757
-1.63902	-80.112
